generation,mean,ci
1,0.265079365079365,0.04895634496383451
2,0.27619047619047615,0.05168565959149024
3,0.3095238095238095,0.048145161514600014
4,0.319047619047619,0.04760136727057424
5,0.3206349206349206,0.045401496347402766
6,0.3365079365079365,0.04649111296263022
7,0.3507936507936507,0.04137451086115187
8,0.36031746031746026,0.04284866992406401
9,0.35238095238095235,0.040175350009720834
10,0.3571428571428571,0.04095289010770413
11,0.36507936507936506,0.04908910586909962
12,0.346031746031746,0.04921133650591264
13,0.35396825396825393,0.04490254335022527
14,0.3555555555555555,0.04378483713041822
15,0.3555555555555555,0.043555555555555556
16,0.35079365079365077,0.040642016690207235
17,0.35079365079365077,0.040642016690207235
18,0.3634920634920635,0.04440925810226623
19,0.36031746031746026,0.04354405978562263
20,0.34761904761904755,0.04588775243738562
21,0.3539682539682539,0.04512498135293822
22,0.34920634920634913,0.04570920728344625
23,0.37301587301587297,0.04151945898816689
24,0.3698412698412698,0.042378737931810344
25,0.380952380952381,0.037440459330668516
26,0.39682539682539686,0.0344700189323084
27,0.39841269841269844,0.03756949570112862
28,0.4,0.035967347189596294
29,0.40476190476190477,0.03710466367468163
30,0.4031746031746032,0.03763606505644769
31,0.4031746031746032,0.03763606505644769
32,0.4015873015873016,0.03815131978532697
33,0.4,0.038129442772354645
34,0.3952380952380953,0.03801108932768692
35,0.4031746031746032,0.04045682097692503
36,0.40634920634920635,0.03945443184766836
37,0.4111111111111111,0.04088763949448839
38,0.4206349206349207,0.03525978513618807
39,0.4206349206349207,0.03525978513618807
40,0.42539682539682544,0.03821687568415716
41,0.4285714285714286,0.037440459330668516
42,0.43174603174603177,0.039250882260084
43,0.4380952380952381,0.04301581282803691
44,0.4301587301587302,0.04088763949448839
45,0.43174603174603177,0.03899495115281993
46,0.43333333333333335,0.03961062076185133
47,0.42698412698412697,0.0398960761516041
48,0.42698412698412697,0.0398960761516041
49,0.42857142857142855,0.041013968277523835
50,0.42857142857142855,0.041013968277523835
51,0.42857142857142855,0.041013968277523835
52,0.4333333333333333,0.04134223115203572
53,0.4396825396825397,0.044001548020293615
54,0.4396825396825397,0.044001548020293615
55,0.4396825396825397,0.044001548020293615
56,0.4396825396825397,0.044001548020293615
57,0.4396825396825397,0.044001548020293615
58,0.4396825396825397,0.044001548020293615
59,0.43492063492063493,0.04119260846209489
60,0.43333333333333335,0.041583718200907865
61,0.43333333333333335,0.042062533268704135
62,0.4301587301587302,0.04113179556274453
63,0.4396825396825397,0.042378737931810344
64,0.4396825396825397,0.042378737931810344
65,0.44285714285714284,0.044107612511691006
66,0.44126984126984126,0.04383054951850458
67,0.44126984126984126,0.04383054951850458
68,0.4396825396825397,0.04331350366605909
69,0.44285714285714284,0.04365123590361623
70,0.44920634920634916,0.04331350366605909
71,0.45079365079365075,0.04332506061125504
72,0.45079365079365075,0.04332506061125504
73,0.4555555555555556,0.04467899793565983
74,0.4555555555555556,0.04467899793565983
75,0.4555555555555556,0.04467899793565983
