generation,mean,ci
1,0.7788359788359788,0.02622893680582129
2,0.7797883597883597,0.027203619015940653
3,0.7826455026455026,0.026866589728338414
4,0.7835978835978835,0.026878761343518204
5,0.7902645502645503,0.026972719523720143
6,0.7864550264550265,0.027811020177086074
7,0.7835978835978835,0.02780165784945028
8,0.7997354497354496,0.027560612837391057
9,0.7882804232804232,0.03418625514266294
10,0.7883333333333333,0.03547221450638034
11,0.7988095238095239,0.03666889849626232
12,0.8102380952380952,0.03755278678194348
13,0.8158994708994709,0.03656831530070392
14,0.8168518518518518,0.036264124950582816
15,0.814973544973545,0.03594737009273263
16,0.8159259259259259,0.0362428930251153
17,0.8168783068783069,0.035835408449556024
18,0.8178306878306878,0.03602527680065004
19,0.8197354497354498,0.035489505914233596
20,0.8168783068783069,0.035835408449556024
21,0.8178306878306877,0.03572384333126208
22,0.8168783068783069,0.03502146392611423
23,0.8187830687830687,0.03530356318059549
24,0.8206878306878307,0.03637158984879857
25,0.8283068783068782,0.034660508562212575
26,0.8273544973544973,0.03365526099146144
27,0.8235449735449734,0.034245891423923217
28,0.8272222222222221,0.03407473209981536
29,0.829126984126984,0.03365190695180339
30,0.830079365079365,0.03402091552772625
31,0.8310317460317459,0.033854220736440434
32,0.8310317460317459,0.033854220736440434
33,0.8319841269841268,0.03400266327351532
34,0.8310317460317459,0.03364059855096272
35,0.8310317460317459,0.03364059855096272
36,0.828174603174603,0.033918930636760415
37,0.8310317460317459,0.034382469932846986
38,0.830079365079365,0.03454661590309794
39,0.830079365079365,0.03454661590309794
40,0.828174603174603,0.03402503564941062
41,0.828174603174603,0.03402503564941062
42,0.828174603174603,0.03402503564941062
43,0.8310317460317459,0.033854220736440434
44,0.8329365079365079,0.03404121701403744
45,0.8329365079365079,0.03404121701403744
46,0.8329365079365079,0.03404121701403744
47,0.8329365079365079,0.03404121701403744
48,0.831031746031746,0.03406650337907063
49,0.8366666666666667,0.03336898493615109
50,0.8366666666666667,0.03336898493615109
51,0.8385714285714286,0.033300500475432634
52,0.8366666666666667,0.03411676308627726
53,0.8366666666666667,0.03411676308627726
54,0.8395238095238095,0.0338515957523338
55,0.8395238095238095,0.0338515957523338
56,0.8395238095238095,0.0338515957523338
57,0.8395238095238095,0.0338515957523338
58,0.8385714285714286,0.034782927817342706
59,0.8376190476190476,0.03434841704315103
60,0.8376190476190476,0.03434841704315103
