generation,mean,ci
1,0.4297258297258297,0.03457512683561029
2,0.42178932178932177,0.03405120326628
3,0.4329004329004329,0.042117385541435876
4,0.43607503607503606,0.04109496258356671
5,0.43290043290043284,0.04163920123246392
6,0.43290043290043284,0.04163920123246392
7,0.43751803751803753,0.042107429626149176
8,0.4406926406926407,0.04271126868261089
9,0.44040404040404035,0.043836213022509674
10,0.44040404040404035,0.043836213022509674
11,0.44040404040404035,0.043836213022509674
12,0.4388888888888889,0.04387204132609516
13,0.44675324675324674,0.04218737076959607
14,0.44675324675324674,0.04218737076959607
15,0.4483405483405483,0.042447999849762524
16,0.4483405483405483,0.042447999849762524
17,0.4372294372294372,0.03864229470733957
18,0.42813852813852815,0.03890448121601399
19,0.4266233766233766,0.038881582544074686
20,0.4282106782106782,0.03927214334629314
21,0.4282106782106782,0.03927214334629314
22,0.4282106782106782,0.03927214334629314
23,0.4361471861471861,0.03583847827875738
24,0.4361471861471861,0.03583847827875738
25,0.4361471861471861,0.03583847827875738
26,0.44076479076479075,0.035590405366420434
27,0.444011544011544,0.03497785485908661
28,0.44877344877344877,0.03421883682026811
29,0.4471861471861472,0.03419178187388274
30,0.444011544011544,0.035545765093913176
31,0.44877344877344877,0.0339249650043736
32,0.45194805194805193,0.034243655329062664
33,0.4534632034632035,0.03412100919714984
34,0.4534632034632035,0.03412100919714984
35,0.4595238095238095,0.03512977323982511
36,0.4595238095238095,0.03512977323982511
37,0.458008658008658,0.033965959648263745
38,0.458008658008658,0.033965959648263745
39,0.4548340548340548,0.03488783910056598
40,0.4548340548340548,0.03488783910056598
41,0.4516594516594516,0.034610171566731726
42,0.4516594516594516,0.034610171566731726
43,0.4516594516594516,0.034610171566731726
44,0.4516594516594516,0.034610171566731726
45,0.4516594516594516,0.034610171566731726
46,0.4516594516594516,0.034610171566731726
47,0.4516594516594516,0.034610171566731726
48,0.4516594516594516,0.034610171566731726
49,0.4516594516594516,0.034610171566731726
50,0.4516594516594516,0.034610171566731726
51,0.4516594516594516,0.034610171566731726
52,0.4516594516594516,0.034610171566731726
53,0.4516594516594516,0.034610171566731726
54,0.4546897546897547,0.03462606753921049
55,0.4592352092352092,0.037251055858642336
56,0.4592352092352092,0.037251055858642336
57,0.4592352092352092,0.037251055858642336
58,0.4624098124098124,0.03795547161829572
59,0.4624098124098124,0.03795547161829572
60,0.4592352092352092,0.037784815047212005
61,0.4592352092352092,0.037784815047212005
62,0.4592352092352092,0.037784815047212005
63,0.4592352092352092,0.037784815047212005
64,0.4608225108225108,0.038006598998044004
65,0.4608225108225108,0.038006598998044004
66,0.4608225108225108,0.038006598998044004
67,0.4608225108225108,0.038006598998044004
68,0.4608225108225108,0.038006598998044004
69,0.4576479076479076,0.03781852659209869
70,0.46075036075036074,0.03835520316316891
71,0.46075036075036074,0.03835520316316891
72,0.4577200577200577,0.03695143107964218
73,0.4577200577200577,0.03695143107964218
74,0.4577200577200577,0.03695143107964218
75,0.4577200577200577,0.03695143107964218
76,0.4577200577200577,0.03695143107964218
77,0.4577200577200577,0.03695143107964218
78,0.4561327561327561,0.036705507013707436
79,0.4593073593073593,0.03637001685576281
80,0.4593073593073593,0.03637001685576281
81,0.4593073593073593,0.03637001685576281
82,0.4593073593073593,0.03637001685576281
83,0.4593073593073593,0.03637001685576281
84,0.4593073593073593,0.03637001685576281
85,0.4593073593073593,0.03637001685576281
86,0.4593073593073593,0.03637001685576281
87,0.4593073593073593,0.03637001685576281
88,0.4593073593073593,0.03637001685576281
89,0.4593073593073593,0.03637001685576281
90,0.4593073593073593,0.03637001685576281
91,0.4593073593073593,0.03637001685576281
92,0.4593073593073593,0.03637001685576281
93,0.4593073593073593,0.03637001685576281
94,0.4593073593073593,0.03637001685576281
95,0.4593073593073593,0.03637001685576281
96,0.4593073593073593,0.03637001685576281
97,0.4593073593073593,0.03637001685576281
98,0.4593073593073593,0.03637001685576281
99,0.4593073593073593,0.03637001685576281
100,0.4593073593073593,0.03637001685576281
101,0.4593073593073593,0.03637001685576281
102,0.4593073593073593,0.03637001685576281
103,0.4593073593073593,0.03637001685576281
104,0.4593073593073593,0.03637001685576281
105,0.4593073593073593,0.03637001685576281
106,0.4593073593073593,0.03637001685576281
107,0.4593073593073593,0.03637001685576281
108,0.4593073593073593,0.03637001685576281
109,0.4593073593073593,0.03637001685576281
110,0.4593073593073593,0.03637001685576281
111,0.4593073593073593,0.03637001685576281
112,0.4593073593073593,0.03637001685576281
113,0.464069264069264,0.037028536351763675
114,0.464069264069264,0.037028536351763675
115,0.464069264069264,0.037028536351763675
116,0.464069264069264,0.037028536351763675
117,0.464069264069264,0.037028536351763675
118,0.464069264069264,0.037028536351763675
119,0.464069264069264,0.037028536351763675
120,0.464069264069264,0.037028536351763675
121,0.464069264069264,0.037028536351763675
122,0.464069264069264,0.037028536351763675
123,0.464069264069264,0.037028536351763675
