generation,mean,ci
1,0.7815343915343914,0.02980780349566337
2,0.7853439153439155,0.031719844544261466
3,0.7862698412698411,0.028756932839237564
4,0.7919841269841271,0.027248732940392262
5,0.8024603174603174,0.02512472003208772
6,0.8034126984126985,0.025181644293193514
7,0.7977513227513228,0.025144830000578763
8,0.7977513227513228,0.026675149956153818
9,0.7901322751322752,0.0285426316263914
10,0.7966931216931218,0.02880205849220161
11,0.8014021164021163,0.027917798784200573
12,0.8023544973544975,0.028484573551653597
13,0.8034126984126985,0.02776850593662906
14,0.8043650793650793,0.027424180604904726
15,0.8053174603174604,0.027467594023535224
16,0.8081746031746032,0.027960750836523166
17,0.8100793650793651,0.026689229173602672
18,0.8052645502645502,0.02449992006041544
19,0.8033597883597884,0.025410182296927465
20,0.811878306878307,0.02548000756823122
21,0.811878306878307,0.02548000756823122
22,0.8166402116402115,0.025338803566456358
23,0.8223544973544973,0.023247480768733116
24,0.8175925925925926,0.022934550254656797
25,0.8242592592592594,0.022357256354217273
26,0.8261640211640213,0.022395142501085236
27,0.8261640211640213,0.022395142501085236
28,0.8290211640211641,0.02249195301498022
29,0.8252116402116402,0.021474734881020363
30,0.8252116402116403,0.02261920878426574
31,0.8261640211640213,0.022714770490773445
32,0.8261640211640213,0.022714770490773445
33,0.8271164021164022,0.02280466365367859
34,0.8280687830687832,0.0227309275734757
35,0.8261640211640213,0.022714770490773445
36,0.8280687830687832,0.0227309275734757
37,0.8280687830687832,0.0227309275734757
38,0.8280687830687832,0.0227309275734757
39,0.829973544973545,0.02240646606215372
40,0.829973544973545,0.02240646606215372
41,0.8328306878306879,0.02145358742970269
42,0.8328306878306879,0.02145358742970269
43,0.8280687830687832,0.02125587706329495
44,0.830925925925926,0.021989833902119577
45,0.8328306878306878,0.022439063840046677
46,0.8328306878306878,0.02211545150371325
47,0.8328306878306878,0.02211545150371325
48,0.8328306878306878,0.02211545150371325
49,0.8337830687830688,0.022169865482860294
50,0.8328306878306878,0.02211545150371325
51,0.8328306878306878,0.02211545150371325
52,0.8328306878306878,0.02211545150371325
53,0.8328306878306878,0.02211545150371325
54,0.831878306878307,0.02189141276807772
55,0.829973544973545,0.021918534056536487
56,0.831878306878307,0.02189141276807772
57,0.8328306878306878,0.02211545150371325
58,0.830925925925926,0.021492445389855265
59,0.831878306878307,0.021726130754924064
60,0.831878306878307,0.021726130754924064
61,0.830925925925926,0.021492445389855265
62,0.8328306878306878,0.02227784528663828
63,0.8328306878306878,0.02227784528663828
64,0.8328306878306878,0.02227784528663828
65,0.8328306878306878,0.02227784528663828
66,0.8318783068783069,0.02205545620441017
67,0.8356878306878307,0.02193588625547981
68,0.8337830687830687,0.021676608344508692
69,0.8356878306878307,0.022262108988547018
70,0.8356878306878307,0.02109827312369081
71,0.8356878306878307,0.020753764429550032
72,0.8366402116402116,0.020794411719787933
73,0.8414021164021164,0.020562798305199022
74,0.8423544973544973,0.02021527306345467
75,0.8433068783068782,0.020036335613296787
76,0.8433068783068782,0.020036335613296787
77,0.8433068783068782,0.020036335613296787
78,0.8433068783068782,0.020036335613296787
79,0.8452116402116402,0.01983779171752725
80,0.8452116402116402,0.01983779171752725
81,0.8452116402116402,0.01983779171752725
82,0.8452116402116402,0.01983779171752725
83,0.8452116402116402,0.01983779171752725
84,0.8461640211640211,0.020000823264830617
85,0.8461640211640211,0.020000823264830617
86,0.8461640211640211,0.020000823264830617
87,0.8461640211640211,0.020000823264830617
88,0.8461640211640211,0.020000823264830617
89,0.8461640211640211,0.020000823264830617
90,0.8461640211640211,0.020000823264830617
91,0.8461640211640211,0.020000823264830617
92,0.8442592592592592,0.01984973345095305
93,0.8442592592592592,0.01984973345095305
94,0.8442592592592592,0.01984973345095305
95,0.8442592592592592,0.01984973345095305
96,0.8452116402116402,0.02001867067590382
97,0.8452116402116402,0.02001867067590382
98,0.8452116402116402,0.02001867067590382
99,0.8452116402116402,0.02001867067590382
100,0.8452116402116402,0.02001867067590382
101,0.8452116402116402,0.02001867067590382
102,0.8452116402116402,0.02001867067590382
103,0.8452116402116402,0.02001867067590382
104,0.8442592592592592,0.020563285235659208
105,0.8442592592592592,0.020563285235659208
106,0.8442592592592592,0.020563285235659208
107,0.8461640211640211,0.01963707056733239
108,0.8461640211640211,0.01963707056733239
109,0.8461640211640211,0.01963707056733239
110,0.8461640211640211,0.01963707056733239
111,0.8461640211640211,0.01963707056733239
112,0.8461640211640211,0.01963707056733239
113,0.8461640211640211,0.01963707056733239
114,0.8461640211640211,0.01963707056733239
115,0.8461640211640211,0.01963707056733239
116,0.8461640211640211,0.01963707056733239
117,0.8461640211640211,0.01963707056733239
118,0.847116402116402,0.019976946223041143
119,0.847116402116402,0.019976946223041143
120,0.847116402116402,0.019976946223041143
121,0.8461904761904762,0.020143313971938706
122,0.85,0.02036871977522593
123,0.85,0.02036871977522593
124,0.85,0.02036871977522593
125,0.85,0.02036871977522593
126,0.8519047619047619,0.0207948820809498
127,0.8519047619047619,0.0207948820809498
128,0.8519047619047619,0.0207948820809498
129,0.8519047619047619,0.0207948820809498
130,0.8519047619047619,0.0207948820809498
131,0.8519047619047619,0.0207948820809498
132,0.8519047619047619,0.0207948820809498
133,0.8519047619047619,0.0207948820809498
134,0.8519047619047619,0.0207948820809498
135,0.85,0.02036871977522593
136,0.85,0.02036871977522593
137,0.85,0.02036871977522593
138,0.8490476190476189,0.02040997037909535
139,0.8490476190476189,0.02040997037909535
140,0.8490476190476189,0.02040997037909535
141,0.8519047619047619,0.018598838026420383
142,0.8519047619047619,0.018598838026420383
143,0.8519047619047619,0.018598838026420383
144,0.8519047619047619,0.018598838026420383
145,0.8471428571428571,0.02232736912285786
146,0.85,0.019648103309797726
147,0.85,0.019648103309797726
148,0.85,0.019648103309797726
149,0.8490476190476189,0.02005364056900771
150,0.8490476190476189,0.02005364056900771
151,0.8490476190476189,0.02005364056900771
152,0.8490476190476189,0.02005364056900771
153,0.8490476190476189,0.02005364056900771
154,0.8490476190476189,0.02005364056900771
155,0.8490476190476189,0.02005364056900771
156,0.8490476190476189,0.02005364056900771
157,0.8490476190476189,0.02005364056900771
158,0.8490476190476189,0.02005364056900771
159,0.8490476190476189,0.02005364056900771
160,0.8490476190476189,0.02005364056900771
161,0.8490476190476189,0.02005364056900771
162,0.8490476190476189,0.02005364056900771
163,0.8490476190476189,0.02005364056900771
164,0.8490476190476189,0.02005364056900771
165,0.8490476190476189,0.02005364056900771
166,0.8490476190476189,0.02005364056900771
167,0.8490476190476189,0.02005364056900771
168,0.8490476190476189,0.02005364056900771
169,0.8490476190476189,0.02005364056900771
170,0.8490476190476189,0.02005364056900771
171,0.8490476190476189,0.02005364056900771
172,0.8490476190476189,0.02005364056900771
173,0.8490476190476189,0.02005364056900771
174,0.8490476190476189,0.02005364056900771
175,0.8490476190476189,0.02005364056900771
176,0.8490476190476189,0.02005364056900771
177,0.8490476190476189,0.02005364056900771
178,0.8490476190476189,0.02005364056900771
179,0.8490476190476189,0.02005364056900771
180,0.8490476190476189,0.02005364056900771
181,0.8490476190476189,0.02005364056900771
182,0.8490476190476189,0.02005364056900771
183,0.8471428571428571,0.019574582639524267
184,0.8471428571428571,0.019574582639524267
185,0.8471428571428571,0.019574582639524267
186,0.8471428571428571,0.019574582639524267
187,0.8471428571428571,0.019574582639524267
188,0.8471428571428571,0.019574582639524267
189,0.8471428571428571,0.019574582639524267
190,0.8471428571428571,0.019574582639524267
191,0.8471428571428571,0.019574582639524267
192,0.8490476190476189,0.02005364056900771
193,0.8490476190476189,0.02005364056900771
194,0.8490476190476189,0.02005364056900771
195,0.8461904761904762,0.02135924777674048
196,0.8461904761904762,0.02135924777674048
197,0.8471428571428571,0.02167197799784669
198,0.8471428571428571,0.02167197799784669
199,0.8471428571428571,0.02167197799784669
200,0.8471428571428571,0.02167197799784669
201,0.8471428571428571,0.02167197799784669
202,0.8433333333333333,0.02139297325452105
203,0.8433333333333333,0.02139297325452105
204,0.8433333333333333,0.02139297325452105
205,0.8433333333333333,0.02139297325452105
206,0.8433333333333333,0.02139297325452105
207,0.8433333333333333,0.02139297325452105
208,0.8433333333333333,0.02139297325452105
209,0.8433333333333333,0.02139297325452105
210,0.8433333333333333,0.02139297325452105
211,0.8433333333333333,0.02139297325452105
212,0.8433333333333333,0.02139297325452105
213,0.8433333333333333,0.02139297325452105
214,0.8433333333333333,0.02139297325452105
215,0.8433333333333333,0.02139297325452105
216,0.8433333333333333,0.02139297325452105
217,0.8433333333333333,0.02139297325452105
218,0.8433333333333333,0.02139297325452105
219,0.8433333333333333,0.02139297325452105
220,0.8433333333333333,0.02139297325452105
221,0.8433333333333333,0.02139297325452105
222,0.8433333333333333,0.02139297325452105
223,0.8433333333333333,0.02139297325452105
224,0.8433333333333333,0.02139297325452105
225,0.8433333333333333,0.02139297325452105
226,0.8433333333333333,0.02139297325452105
227,0.8433333333333333,0.02139297325452105
228,0.8433333333333333,0.02139297325452105
229,0.8433333333333333,0.02139297325452105
230,0.8433333333333333,0.02139297325452105
231,0.8433333333333333,0.02139297325452105
232,0.8396296296296296,0.022201614284472166
233,0.8396296296296296,0.022201614284472166
234,0.8396296296296296,0.022201614284472166
235,0.8396296296296296,0.022201614284472166
236,0.8396296296296296,0.022201614284472166
237,0.8396296296296296,0.022201614284472166
238,0.8396296296296296,0.022201614284472166
239,0.8396296296296296,0.022201614284472166
240,0.8396296296296296,0.022201614284472166
241,0.8396296296296296,0.022201614284472166
242,0.8396296296296296,0.022201614284472166
243,0.8396296296296296,0.022201614284472166
244,0.8396296296296296,0.022201614284472166
245,0.8396296296296296,0.022201614284472166
246,0.8396296296296296,0.022201614284472166
247,0.8414814814814815,0.021496773699889952
248,0.8414814814814815,0.021496773699889952
249,0.8414814814814815,0.021496773699889952
250,0.8414814814814815,0.021496773699889952
251,0.8414814814814815,0.021496773699889952
252,0.8414814814814815,0.021496773699889952
253,0.8414814814814815,0.021496773699889952
254,0.8433862433862434,0.021668735096822725
255,0.8424338624338624,0.02133375354347039
256,0.8415079365079364,0.021621038768755887
257,0.8433597883597883,0.02119848741517112
258,0.8433597883597883,0.02119848741517112
259,0.8433597883597883,0.02119848741517112
260,0.8433597883597883,0.02119848741517112
261,0.8433597883597883,0.02119848741517112
262,0.8433597883597883,0.02119848741517112
263,0.8433597883597883,0.02119848741517112
264,0.8433597883597883,0.02119848741517112
265,0.8433597883597883,0.02119848741517112
266,0.8433597883597883,0.02119848741517112
267,0.8433597883597883,0.02119848741517112
268,0.8433597883597883,0.02119848741517112
269,0.8433597883597883,0.02119848741517112
270,0.8414550264550265,0.02202713984045838
271,0.8433597883597883,0.02119848741517112
272,0.8433597883597883,0.02119848741517112
273,0.8433597883597883,0.02119848741517112
274,0.8433597883597883,0.02119848741517112
275,0.8433597883597883,0.02119848741517112
276,0.8433597883597883,0.02119848741517112
277,0.8433597883597883,0.02119848741517112
278,0.8433597883597883,0.02119848741517112
279,0.8405026455026454,0.021181949265677194
280,0.8405026455026454,0.021181949265677194
281,0.8405026455026454,0.021181949265677194
282,0.8405026455026454,0.021181949265677194
283,0.8405026455026454,0.021181949265677194
284,0.8414550264550265,0.02102236231105619
285,0.8424074074074073,0.021027918310422403
286,0.8424074074074073,0.021027918310422403
287,0.8424074074074073,0.021027918310422403
288,0.8424074074074073,0.021027918310422403
289,0.8424074074074073,0.021027918310422403
290,0.8424074074074073,0.021027918310422403
291,0.8424074074074073,0.021027918310422403
292,0.8424074074074073,0.021027918310422403
293,0.8443121693121692,0.02153014811378287
294,0.8443121693121692,0.02153014811378287
295,0.8433597883597883,0.02136785118100244
296,0.8443121693121692,0.02153014811378287
297,0.8443121693121692,0.02153014811378287
298,0.8424074074074073,0.021027918310422403
299,0.8414550264550265,0.020850192366858797
300,0.8433597883597883,0.02136785118100244
301,0.8443121693121692,0.02153014811378287
302,0.8443121693121692,0.02153014811378287
303,0.8443121693121692,0.02153014811378287
304,0.8443121693121692,0.02153014811378287
305,0.8443121693121692,0.02153014811378287
306,0.8443121693121692,0.02153014811378287
